MP_Name,Work_Type,Amount,log_spend,peer_median,peer_mad,peer_n_mps,peer_median_spend,conc_eligible,conc_z,conc_ratio,conc_score,mp_total_amount,mp_works_n,portfolio_share,mp_cat_works_n,conc_reason
Indra Hang Subba,Providing drains and gutters for public drainage,2997051.0,14.91313936317103,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,1.431219784620517,2.998007516986721,0,45817577.0,20,0.06541269085442908,2,
Indra Hang Subba,"Purchase of IT systems, including hardware and software for educational purposes",17000000.0,16.64872390202049,13.774841282306094,0.8346872078132384,20,960146.6213032259,True,2.3223475918311727,17.705629143313097,7,45817577.0,20,0.37103664386268176,5,"Indra Hang Subba spent ₹17,000,000 (₹1.70 crore) on 'Purchase of IT systems, including hardware and software for educational purposes' works — 17.7x the median MP spend in that category (₹960,147 (₹9.60 lakh), n=20 peer MPs), 37% of this MP's total disbursed funds."
Indra Hang Subba,Purchase of furniture and fixtures for educational purposes,2744663.0,14.825168856718768,14.370339389617413,1.2488303877550573,16,1741642.8451321456,True,0.24565583810892627,1.5759046165356314,0,45817577.0,20,0.0599041498855341,1,
JAI PARKASH,Improvement of electricity distribution infrastructure,651347.0,13.38679780529642,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,0.39506212255750406,1.685445256903234,0,736347.0,4,0.8845652932652676,3,
JAI PARKASH,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",85000.0,11.350406535472453,13.017002861746503,0.8109302162163292,9,450000.00000000035,False,0.0,0.18888888888888875,0,736347.0,4,0.1154347067347324,1,
JITAN RAM MANJHI,"Construction of roads, link roads, pathways or any other road with or without drainage system",1495862.0,14.218213187272331,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.6170272565539539,0.43182566199209643,0,1569831.0,2,0.9528809152067962,1,
JITAN RAM MANJHI,Installing hand pumps,73969.0,11.211401365496345,12.206072645530174,0.3837169895705621,11,200000.00000000006,False,0.0,0.36984499999999987,0,1569831.0,2,0.047119084793203855,1,
JITENDRA KUMAR DOHARE,Street lights,19282469.0,16.774706899113646,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,1.0368209324570663,6.563954276066077,0,19282469.0,70,1.0,70,
JUNE MALIAH,Construction of community centers and community halls,2111478.0,14.562898734168538,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,0.3092671309895778,1.4152746693692224,0,3389598.0,2,0.6229287366820491,1,
JUNE MALIAH,"Construction of roads, link roads, pathways or any other road with or without drainage system",1278120.0,14.060900806225211,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.7326187463222201,0.36896786943270055,0,3389598.0,2,0.377071263317951,1,
JYOTIRADITYA M. SCINDIA,Construction of boundary walls of existing public and community buildings,1998910.0,14.508112589957738,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.7032781488363451,2.028625902243792,0,34618691.0,36,0.05774077361850568,2,
JYOTIRADITYA M. SCINDIA,Construction of community centers and community halls,4995610.0,15.424070084730614,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,1.0760793308968266,3.3484413718956962,0,34618691.0,36,0.1443038386402305,5,
JYOTIRADITYA M. SCINDIA,"Construction of roads, link roads, pathways or any other road with or without drainage system",15982873.0,16.587028269376656,15.057946519666173,0.917949939299187,226,3464041.467798128,True,1.123553252770104,4.613938126485334,0,34618691.0,36,0.46168334325523747,16,
JYOTIRADITYA M. SCINDIA,Improvement of electricity distribution infrastructure,1608206.0,14.29062982996847,12.864768028978977,0.8912752299478237,22,386453.9636230947,True,1.0790648639744138,4.161442633225182,0,34618691.0,36,0.04645484718067474,1,
JYOTIRADITYA M. SCINDIA,Providing drains and gutters for public drainage,998328.0,13.813837158612246,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-0.0017653819750362378,0.9986466190993477,0,34618691.0,36,0.028837832141024627,1,
JYOTIRADITYA M. SCINDIA,"Purchase of ambulances (Four, three and two wheelers)",3184764.0,14.973888746911818,14.407242208943915,0.8035199182557164,7,1807115.0000000002,False,0.0,1.7623471666164021,0,34618691.0,36,0.09199550612702254,1,
JYOTIRADITYA M. SCINDIA,Purchase of mobile water tankers,5850000.0,15.58195221920804,15.03928598958639,0.8174433387947495,17,3399999.999999998,True,0.44777216292383115,1.7205882352941186,0,34618691.0,36,0.16898385903730445,10,
Jagannath Sarkar,"Construction of roads, link roads, pathways or any other road with or without drainage system",2395149.0,14.68895599983564,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.27113036884746233,0.6914319653114444,0,10281927.0,24,0.23294748153726436,2,
Jagannath Sarkar,Street lights,7886778.0,15.880698244399344,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.544192194539605,2.6847417816403008,0,10281927.0,24,0.7670525184627356,22,
Jai Prakash,"Construction of roads, link roads, pathways or any other road with or without drainage system",1187420.0,13.987293444200526,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.7867046649111511,0.3427845801034154,0,9711274.0,2,0.1222723197800824,1,
Jai Prakash,Lighting of public spaces,8523854.0,15.958379143945088,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.6060369937212902,3.1591452223595984,0,9711274.0,2,0.8777276802199175,1,
Jaswantsinh Sumanbhai Bhabhor,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",328900.0,12.703509032177148,13.997832114758229,0.8758428073093434,19,1199999.9999999998,True,-0.9967780883911418,0.2740833333333334,0,3299500.0,11,0.09968176996514623,1,
Jaswantsinh Sumanbhai Bhabhor,Construction of public irrigation facilities,982400.0,13.797753836375016,13.301473115158483,0.6899353615201456,11,598075.9999999995,False,0.0,1.6426006059430587,0,3299500.0,11,0.2977420821336566,3,
Jaswantsinh Sumanbhai Bhabhor,"Construction of roads, link roads, pathways or any other road with or without drainage system",1525500.0,14.237832783138861,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.6026109830237464,0.44038156418770125,0,3299500.0,11,0.46234277920897104,5,
Jaswantsinh Sumanbhai Bhabhor,Providing drains and gutters for public drainage,462700.0,13.04483417489509,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-1.0041920706185776,0.4628476719647933,0,3299500.0,11,0.1402333686922261,2,
Jitendra Singh,Construction of boundary walls of existing public and community buildings,1419000.0,14.16546295614218,13.800753921547606,0.6784135446722939,62,985351.7091490725,True,0.3626051480927728,1.440094929378482,0,6363458.0,38,0.22299196443191735,9,
Jitendra Singh,Construction of common work sheds/ common covered sitting area,431000.0,12.973863369085885,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,-0.7451688926507918,0.4319575782792018,0,6363458.0,38,0.06773046981688258,1,
Jitendra Singh,Construction of community centers and community halls,546000.0,13.210374254727043,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.8950602898332538,0.3659711204547693,0,6363458.0,38,0.085802404918835,1,
Jitendra Singh,Construction of footpaths and pedestrian ways,135000.0,11.813030057420567,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,-2.5542785375916495,0.15288026417709655,0,6363458.0,38,0.02121488033707459,1,
Jitendra Singh,Construction of public toilets and bathrooms,238200.0,12.380865935903337,13.010791601747224,0.8303681034170749,16,447213.5954999579,True,-0.5116825415899817,0.53263139224045,0,6363458.0,38,0.03743247775030494,1,
Jitendra Singh,"Construction of roads, link roads, pathways or any other road with or without drainage system",3297258.0,15.008601771949499,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.03625800374289111,0.9518529240055138,0,6363458.0,38,0.5181550660034214,23,
Jitendra Singh,Providing drains and gutters for public drainage,297000.0,12.601487417784837,13.81519145615997,0.5174368543789507,50,999680.9491032623,True,-1.582112613270653,0.29709478835864195,0,6363458.0,38,0.0466727367415641,2,
Jyotsna Charandas Mahant,Construction of additional rooms and halls in the existing public and community building,299975.0,12.61145441683259,13.81528000481769,0.6929616294384839,24,999769.4734287509,True,-1.1717537084324698,0.3000441681533077,0,30883870.0,89,0.009712999050960906,1,
Jyotsna Charandas Mahant,Construction of buildings for community cultural activities,6931985.0,15.751656765937623,13.815510557964274,0.6944420185008866,25,999999.9999999995,True,1.8805466583044284,6.931985000000004,0,30883870.0,89,0.22445325019176676,21,
Jyotsna Charandas Mahant,Construction of common work sheds/ common covered sitting area,7793347.0,15.868780978974135,13.813291263073467,0.7598198476596352,54,997783.1659233379,True,1.8246796495845914,7.810661941553323,0,30883870.0,89,0.2523436020161981,25,
Jyotsna Charandas Mahant,Construction of community centers and community halls,6747460.0,15.7246766957352,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,1.3437482640779395,4.5226657443658205,0,30883870.0,89,0.2184784484586938,19,
Jyotsna Charandas Mahant,Construction of culverts and bridges,1699538.0,14.345867007385843,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,0.32112653509825834,1.4838281876763488,0,30883870.0,89,0.05502995576655387,2,
Jyotsna Charandas Mahant,Construction of footpaths and pedestrian ways,1145461.0,13.951317734028095,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,0.3538635152650974,1.2971731872930459,0,30883870.0,89,0.037089296127719745,4,
Jyotsna Charandas Mahant,"Construction of roads, link roads, pathways or any other road with or without drainage system",1995406.0,14.50635809637293,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.40530139562439843,0.5760340973251551,0,30883870.0,89,0.06460997277867055,3,
Jyotsna Charandas Mahant,Construction of rooms and halls in school and colleges,600000.0,13.304684934198283,13.889238600811138,0.7668752234068101,61,1076513.9999999993,True,-0.5141402878799403,0.5573545722582339,0,30883870.0,89,0.01942761707001098,1,
Jyotsna Charandas Mahant,Installing hand pumps,273519.0,12.519126368266722,12.206072645530174,0.3837169895705621,11,200000.00000000006,False,0.0,1.3675949999999997,0,30883870.0,89,0.008856370655620555,2,
Jyotsna Charandas Mahant,Installing tube-wells and borewells,400000.0,12.89921982609012,13.14725957257652,0.9530793891161249,32,512604.3466944067,True,-0.17553921626637173,0.7803289273285529,0,30883870.0,89,0.012951744713340653,2,
Jyotsna Charandas Mahant,Renovation of ponds and lakes,2997179.0,14.91318207090831,13.81531952770436,0.5844369773459501,8,999808.987985205,False,0.0,2.9977516065742265,0,30883870.0,89,0.09704674317046406,9,
K E PRAKASH,"Construction of roads, link roads, pathways or any other road with or without drainage system",3800000.0,15.150511624696614,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.06801586956985838,1.0969845584485511,0,21116844.0,31,0.17995113284920797,2,
K E PRAKASH,Construction of water tanks,1100000.0,13.9108207377686,13.789690196386779,0.7455523627361185,12,974510.1333490579,False,0.0,1.1287722542398573,0,21116844.0,31,0.05209111740371809,1,
K E PRAKASH,Purchase of furniture and fixtures for educational purposes,3750000.0,15.137266397946593,14.370339389617413,1.2488303877550573,16,1741642.8451321456,True,0.4142213964283294,2.1531394972747537,0,21116844.0,31,0.1775833547854026,5,
K E PRAKASH,Purchase of sports equipment,3124305.0,14.954722416418091,13.114331205707064,1.1964074082181142,3,495999.99999999965,False,0.0,6.2990020161290365,0,21116844.0,31,0.1479532168727486,5,
K E PRAKASH,Street lights,9342539.0,16.050088614804565,14.893113691774463,1.2240634603534417,65,2937630.0000000014,True,0.6375319669770009,3.180298063404852,0,21116844.0,31,0.4424211780889228,18,
K RADHAKRISHNAN,"Purchase of IT systems, including hardware and software for educational purposes",1206976.0,14.003628615872037,13.774841282306094,0.8346872078132384,20,960146.6213032259,True,0.1848801024452232,1.2570746729929099,0,1206976.0,1,1.0,1,
K Subbarayan,"Construction of roads, link roads, pathways or any other road with or without drainage system",8573520.0,15.964188941367903,15.057946519666173,0.917949939299187,226,3464041.467798128,True,0.6658974387039958,2.4750050135657427,0,17084267.0,18,0.5018371581291723,5,
K Subbarayan,Construction of water tanks,2498871.0,14.731349587836439,13.789690196386779,0.7455523627361185,12,974510.1333490579,False,0.0,2.564232956113279,0,17084267.0,18,0.14626738156222915,2,
K Subbarayan,Lighting of public spaces,5281876.0,15.479791895607573,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,0.3538930303386557,1.9575902321292489,0,17084267.0,18,0.30916608830803216,10,
K Subbarayan,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",730000.0,13.500799813124575,13.017002861746503,0.8109302162163292,9,450000.00000000035,False,0.0,1.622222222222221,0,17084267.0,18,0.04272937200056637,1,
K. C VENUGOPAL,Lighting of public spaces,1294733.0,14.073815054252073,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.38684666641474047,0.4798591776890254,0,1294733.0,3,1.0,3,
K. RAJASHEKAR BASAVARAJ HITNAL,Construction of buildings for crèches and anganwadies,497381.0,13.117111610988964,14.344759623092493,0.339925413650878,5,1697656.9999999995,False,0.0,0.2929808553789135,0,9414218.0,15,0.05283295967864776,1,
K. RAJASHEKAR BASAVARAJ HITNAL,Construction of community centers and community halls,496534.0,13.115407239478248,14.21557510928233,0.7574997842031976,101,1491921.0000000002,True,-0.979621702418593,0.33281520938441106,0,9414218.0,15,0.0527429893805306,1,
K. RAJASHEKAR BASAVARAJ HITNAL,Construction of culverts and bridges,994750.0,13.810246728289176,13.951241645841687,0.828878268437359,42,1145373.8472655984,True,-0.11473466673032459,0.8684937257602054,0,9414218.0,15,0.10566464468955361,2,
K. RAJASHEKAR BASAVARAJ HITNAL,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",497425.0,13.11720007044745,13.997832114758229,0.8758428073093434,19,1199999.9999999998,True,-0.6781882649837503,0.4145208333333334,0,9414218.0,15,0.052837633460368134,1,
K. RAJASHEKAR BASAVARAJ HITNAL,Construction of footpaths and pedestrian ways,497316.0,13.116980917923453,13.691130308469193,0.49594380592756515,27,883043.9999999998,True,-0.7808621849783991,0.5631837145147922,0,9414218.0,15,0.052826055228379035,1,
K. RAJASHEKAR BASAVARAJ HITNAL,"Construction of roads, link roads, pathways or any other road with or without drainage system",2385816.0,14.685051762153375,15.057946519666173,0.917949939299187,226,3464041.467798128,True,-0.27399916180004796,0.6887377134998653,0,9414218.0,15,0.25342689111299527,5,
K. RAJASHEKAR BASAVARAJ HITNAL,Construction of toilet blocks,497456.0,13.117262389458487,13.117262389458487,0.8898969247531294,11,497456.00000000035,False,0.0,0.9999999999999993,0,9414218.0,15,0.052840926352034766,1,
K. RAJASHEKAR BASAVARAJ HITNAL,Lighting of public spaces,498724.0,13.119808115501563,14.80807765219108,1.280249166678587,95,2698152.0000000014,True,-0.8894657634899018,0.18483910469091427,0,9414218.0,15,0.052975616243430945,1,
